run_id,condition_id,run_label,method,model_tag,k,seed,example_id,nlq,va,em,ex,ts,source_json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,0,List all product lines.,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,125,How many orders from customers in Italy have status 'Disputed'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,126,How many orders from customers in Italy have status 'In Process'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,127,How many orders from customers in Italy have status 'Resolved'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,128,Which customers in Italy have credit limits above 50000?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,129,Which customers in Italy have credit limits above 100000?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,130,List orders and totals for customers in Italy.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,131,List customers in Italy.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,132,How many orders from customers in Norway have status 'Shipped'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,133,How many orders from customers in Norway have status 'Cancelled'?,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,134,How many orders from customers in Norway have status 'On Hold'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,135,How many orders from customers in Norway have status 'Disputed'?,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,136,How many orders from customers in Norway have status 'In Process'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,137,How many orders from customers in Norway have status 'Resolved'?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,138,Which customers in Norway have credit limits above 50000?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,139,Which customers in Norway have credit limits above 100000?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,140,List orders and totals for customers in Norway.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,141,List customers in Norway.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,142,What is the average order total for orders with status Shipped?,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,143,What is the average order total for orders with status Cancelled?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,144,What is the average order total for orders with status On Hold?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,145,What is the average order total for orders with status Disputed?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,146,What is the average order total for orders with status In Process?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,147,What is the average order total for orders with status Resolved?,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,148,List payments made after 2003 that are over 5000.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,149,What is the average payment amount in 2003?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,150,Find orders placed between 2003 and 2003.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,151,Which customers have no payments after 2003?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,152,List payments made after 2004 that are over 5000.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,153,What is the average payment amount in 2004?,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,154,Find orders placed between 2004 and 2004.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,155,Which customers have no payments after 2004?,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,156,List payments made after 2005 that are over 5000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,157,What is the average payment amount in 2005?,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,158,Find orders placed between 2005 and 2005.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,159,Which customers have no payments after 2005?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,160,Show the top 5 products by sales amount in the Classic Cars line ordered.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,161,Show the top 5 products by sales amount in the Vintage Cars line ordered.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,162,Show the top 5 products by sales amount in the Motorcycles line ordered.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,163,Show the top 5 products by sales amount in the Trains line ordered.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,164,Show the top 5 products by sales amount in the Planes line ordered.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,165,Show the top 5 products by sales amount in the Ships line ordered.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,166,Show the top 5 products by sales amount in the Trucks and Buses line ordered.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,167,Show the top 10 products by sales amount ordered.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,168,List products supplied by Min Lin Diecast.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,169,List products supplied by Autoart Studio Design.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,170,List products supplied by Highway 66 Mini Classics.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,171,List products supplied by Red Start Diecast.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,172,List products supplied by Classic Metal Creations.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,173,How many employees work in each office?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,174,Show 5 orders with the highest number of line items.,1.0,0.0,1.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,175,Show 10 orders with the highest number of line items.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,176,Find orders where the customer has never made a payment.,1.0,0.0,1.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,177,Count Shipped orders for USA with totals over 50000.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,178,Count Cancelled orders for France with totals over 50000.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,179,Count On Hold orders for Germany with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,180,Count Disputed orders for UK with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,181,Count In Process orders for Spain with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,182,Count Resolved orders for Australia with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,183,Count Shipped orders for Canada with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,184,Count Cancelled orders for Japan with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,185,Count On Hold orders for Italy with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,186,Count Disputed orders for Norway with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,187,Count In Process orders for USA with totals over 50000.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,188,Count Resolved orders for France with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,189,Count Shipped orders for Germany with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,190,Count Cancelled orders for UK with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,191,Count On Hold orders for Spain with totals over 50000.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,192,Count Disputed orders for Australia with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,193,Count In Process orders for Canada with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,194,Count Resolved orders for Japan with totals over 50000.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,195,Count Shipped orders for Italy with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,196,Count Cancelled orders for Norway with totals over 50000.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,197,Count On Hold orders for USA with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,198,Count Disputed orders for France with totals over 50000.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s7,qwen_base_k3,Qwen Base | k=3 | seed=7,base,qwen,3,7,199,Count In Process orders for Germany with totals over 50000.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed7.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,0,List all product lines.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,1,"Show product names, codes, and MSRPs.",1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,2,Which customers are in the USA?,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,3,Count employees in the San Francisco office.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,4,Total amount per order number.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,5,Customers with credit limits over 100000.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,6,List all offices with city and country.,1.0,1.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,7,Payments made by customer 103.,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,8,Names and vendors for products in the Classic Cars line.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,9,How many orders are shipped?,1.0,0.0,0.0,0.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,10,Top 5 orders by total amount.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,11,Top 5 customers by total payments.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
qwen_base_k3_s17,qwen_base_k3,Qwen Base | k=3 | seed=17,base,qwen,3,17,12,Customers who have never placed an order.,1.0,0.0,1.0,1.0,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/qwen2_5_7b_instruct_baseline_ts_imported_20260225/results_k3_seed17.json
